order_id,order_date,ship_date,ship_mode,customer_id,segment,region,category,sub_category,sales,quantity,discount,profit
CMD-2024-10702,2025-06-23,2025-06-24,Second Class,CUST-243,Home Office,Île-de-France,Furniture,Furnishings,107.92,7,0.1,33.4
CMD-2024-10703,2024-02-10,2024-02-11,First Class,CUST-748,Home Office,Île-de-France,Technology,Machines,231.17,4,0.1,82.65
CMD-2024-10704,2025-12-04,2025-12-07,Second Class,CUST-307,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,545.76,5,0.0,183.88
CMD-2024-10705,2025-05-16,2025-05-20,Second Class,CUST-371,Home Office,Auvergne-Rhône-Alpes,Furniture,Bookcases,85.44,2,0.2,17.41
CMD-2024-10706,2024-05-24,2024-05-28,Second Class,CUST-706,Corporate,Hauts-de-France,Technology,Phones,169.76,8,0.1,37.83
CMD-2024-10707,2024-07-19,2024-07-22,Same Day,CUST-514,Consumer,Île-de-France,Technology,Phones,716.07,4,0.0,163.07
CMD-2024-10708,2025-12-24,2025-12-29,Same Day,CUST-496,Corporate,Île-de-France,Technology,Machines,56.63,7,0.1,9.42
CMD-2024-10709,2025-04-05,2025-04-09,Standard Class,CUST-483,Home Office,Hauts-de-France,Furniture,Furnishings,294.79,7,0.1,96.75
CMD-2024-10710,2025-07-11,2025-07-13,Second Class,CUST-360,Home Office,Nouvelle-Aquitaine,Technology,Accessories,224.7,1,0.0,37.48
CMD-2024-10711,2025-06-30,2025-07-01,Second Class,CUST-738,Home Office,Île-de-France,Technology,Copiers,265.45,2,0.7,-80.31
CMD-2024-10712,2024-09-09,2024-09-13,Same Day,CUST-266,Consumer,Hauts-de-France,Office Supplies,Art,110.19,4,0.3,-0.91
CMD-2024-10713,2025-01-24,2025-01-29,Second Class,CUST-117,Corporate,Hauts-de-France,Office Supplies,Art,97.87,3,0.0,26.03
CMD-2024-10714,2025-08-16,2025-08-20,Same Day,CUST-759,Corporate,Nouvelle-Aquitaine,Furniture,Bookcases,268.59,7,0.1,87.39
CMD-2024-10715,2024-09-12,2024-09-16,First Class,CUST-346,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,68.41,6,0.0,27.78
CMD-2024-10716,2025-12-09,2025-12-10,First Class,CUST-741,Home Office,Hauts-de-France,Technology,Machines,134.71,6,0.2,20.16
CMD-2024-10717,2025-03-25,2025-03-27,Second Class,CUST-395,Home Office,Île-de-France,Furniture,Furnishings,60.86,7,0.5,-13.28
CMD-2024-10718,2024-01-10,2024-01-12,Standard Class,CUST-513,Consumer,Auvergne-Rhône-Alpes,Furniture,Tables,16.83,3,0.0,4.93
CMD-2024-10719,2024-08-29,2024-09-03,Same Day,CUST-419,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,786.86,5,0.3,1.96
CMD-2024-10720,2024-09-07,2024-09-10,First Class,CUST-653,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,139.32,6,0.1,23.14
CMD-2024-10721,2024-01-05,2024-01-08,First Class,CUST-792,Corporate,Hauts-de-France,Furniture,Bookcases,781.72,4,0.0,141.36
CMD-2024-10722,2024-04-28,2024-05-01,Second Class,CUST-280,Corporate,Île-de-France,Furniture,Chairs,48.26,7,0.5,-6.61
CMD-2024-10723,2025-01-08,2025-01-13,Same Day,CUST-395,Home Office,Nouvelle-Aquitaine,Office Supplies,Envelopes,209.74,7,0.1,31.58
CMD-2024-10724,2024-03-05,2024-03-09,Second Class,CUST-755,Home Office,Occitanie,Technology,Copiers,64.36,7,0.1,16.62
CMD-2024-10725,2024-05-25,2024-05-27,Same Day,CUST-160,Consumer,Occitanie,Technology,Machines,358.42,3,0.2,23.57
CMD-2024-10726,2024-08-11,2024-08-13,Standard Class,CUST-308,Consumer,Auvergne-Rhône-Alpes,Technology,Phones,351.84,5,0.0,98.29
CMD-2024-10727,2024-08-26,2024-08-30,Same Day,CUST-265,Consumer,Occitanie,Technology,Machines,41.28,2,0.0,6.84
CMD-2024-10728,2024-06-25,2024-06-27,First Class,CUST-399,Home Office,Occitanie,Furniture,Bookcases,549.85,7,0.5,-1.23
CMD-2024-10729,2024-10-08,2024-10-10,Second Class,CUST-754,Home Office,Hauts-de-France,Technology,Machines,62.62,2,0.2,7.66
CMD-2024-10730,2024-03-03,2024-03-06,Same Day,CUST-450,Home Office,Nouvelle-Aquitaine,Office Supplies,Art,223.84,4,0.3,-25.23
CMD-2024-10731,2024-08-04,2024-08-07,First Class,CUST-160,Consumer,Occitanie,Technology,Phones,948.43,4,0.0,296.26
CMD-2024-10732,2025-11-19,2025-11-20,Second Class,CUST-362,Home Office,Nouvelle-Aquitaine,Technology,Phones,485.9,8,0.1,156.03
CMD-2024-10733,2025-04-05,2025-04-06,Second Class,CUST-223,Corporate,Occitanie,Office Supplies,Envelopes,705.02,4,0.7,-175.01
CMD-2024-10734,2025-09-01,2025-09-03,Standard Class,CUST-337,Home Office,Auvergne-Rhône-Alpes,Technology,Phones,107.28,6,0.0,38.65
CMD-2024-10735,2024-04-14,2024-04-17,First Class,CUST-641,Corporate,Auvergne-Rhône-Alpes,Furniture,Furnishings,39.55,4,0.0,7.59
CMD-2024-10736,2024-04-08,2024-04-09,Same Day,CUST-189,Corporate,Nouvelle-Aquitaine,Office Supplies,Envelopes,60.91,8,0.1,15.67
CMD-2024-10737,2025-05-25,2025-05-26,First Class,CUST-238,Corporate,Nouvelle-Aquitaine,Technology,Machines,167.71,7,0.0,63.71
CMD-2024-10738,2025-01-19,2025-01-22,Second Class,CUST-461,Home Office,Nouvelle-Aquitaine,Technology,Accessories,361.75,3,0.0,116.38
CMD-2024-10739,2025-02-08,2025-02-09,Standard Class,CUST-512,Consumer,Nouvelle-Aquitaine,Furniture,Furnishings,50.79,3,0.3,7.51
CMD-2024-10740,2025-06-01,2025-06-05,Same Day,CUST-192,Corporate,Île-de-France,Technology,Phones,252.16,5,0.7,-100.08
CMD-2024-10741,2025-04-20,2025-04-24,Standard Class,CUST-233,Corporate,Auvergne-Rhône-Alpes,Technology,Accessories,101.01,3,0.1,13.4
CMD-2024-10742,2025-12-09,2025-12-12,Standard Class,CUST-303,Home Office,Occitanie,Technology,Copiers,106.81,8,0.2,24.66
CMD-2024-10743,2025-10-06,2025-10-09,First Class,CUST-721,Home Office,Île-de-France,Technology,Machines,253.58,6,0.3,17.15
CMD-2024-10744,2025-03-12,2025-03-13,Second Class,CUST-137,Corporate,Nouvelle-Aquitaine,Furniture,Chairs,153.43,8,0.2,-4.54
CMD-2024-10745,2024-01-23,2024-01-25,Second Class,CUST-556,Consumer,Occitanie,Office Supplies,Storage,382.73,2,0.0,97.96
CMD-2024-10746,2025-07-18,2025-07-23,Same Day,CUST-633,Home Office,Auvergne-Rhône-Alpes,Furniture,Chairs,52.29,8,0.0,21.3
CMD-2024-10747,2025-11-07,2025-11-11,Standard Class,CUST-537,Corporate,Nouvelle-Aquitaine,Technology,Copiers,358.29,5,0.0,56.68
CMD-2024-10748,2025-12-14,2025-12-18,Standard Class,CUST-779,Consumer,Hauts-de-France,Technology,Accessories,29.61,3,0.0,4.47
CMD-2024-10749,2025-04-02,2025-04-05,Standard Class,CUST-746,Home Office,Nouvelle-Aquitaine,Office Supplies,Storage,62.46,4,0.0,14.64
CMD-2024-10750,2024-03-23,2024-03-25,First Class,CUST-721,Consumer,Occitanie,Furniture,Furnishings,249.86,3,0.0,105.99
CMD-2024-10751,2024-05-24,2024-05-27,Second Class,CUST-323,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Storage,439.71,1,0.0,184.87
CMD-2024-10752,2024-03-25,2024-03-26,Standard Class,CUST-267,Consumer,Nouvelle-Aquitaine,Furniture,Chairs,79.08,5,0.0,24.17
CMD-2024-10753,2024-03-18,2024-03-20,Standard Class,CUST-206,Corporate,Auvergne-Rhône-Alpes,Furniture,Furnishings,102.18,7,0.1,23.09
CMD-2024-10754,2025-04-01,2025-04-02,Second Class,CUST-479,Home Office,Île-de-France,Furniture,Chairs,184.46,7,0.0,46.04
CMD-2024-10755,2024-01-01,2024-01-05,Same Day,CUST-123,Corporate,Hauts-de-France,Technology,Copiers,67.3,6,0.2,2.9
CMD-2024-10756,2024-02-20,2024-02-23,First Class,CUST-610,Corporate,Île-de-France,Furniture,Chairs,381.7,3,0.0,150.61
CMD-2024-10757,2025-11-15,2025-11-18,First Class,CUST-406,Home Office,Hauts-de-France,Furniture,Bookcases,341.84,3,0.3,-30.12
CMD-2024-10758,2025-12-17,2025-12-22,First Class,CUST-457,Corporate,Île-de-France,Technology,Phones,49.54,6,0.5,-7.62
CMD-2024-10759,2025-03-21,2025-03-23,Second Class,CUST-469,Consumer,Auvergne-Rhône-Alpes,Technology,Accessories,152.13,8,0.2,24.39
CMD-2024-10760,2025-03-24,2025-03-28,First Class,CUST-270,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Storage,343.0,2,0.2,0.38
CMD-2024-10761,2025-05-02,2025-05-07,Standard Class,CUST-680,Consumer,Île-de-France,Office Supplies,Storage,105.53,4,0.5,-15.21
CMD-2024-10762,2024-02-03,2024-02-08,First Class,CUST-321,Home Office,Occitanie,Furniture,Bookcases,235.59,8,0.0,76.16
CMD-2024-10763,2024-12-13,2024-12-16,Second Class,CUST-542,Corporate,Île-de-France,Technology,Phones,26.33,4,0.7,-6.77
CMD-2024-10764,2024-04-04,2024-04-06,First Class,CUST-252,Consumer,Nouvelle-Aquitaine,Technology,Phones,221.42,2,0.2,8.96
CMD-2024-10765,2024-03-12,2024-03-15,Same Day,CUST-475,Home Office,Occitanie,Office Supplies,Envelopes,51.44,2,0.2,2.98
CMD-2024-10766,2025-07-04,2025-07-06,Same Day,CUST-380,Consumer,Auvergne-Rhône-Alpes,Technology,Accessories,405.59,1,0.0,130.14
CMD-2024-10767,2024-06-02,2024-06-07,Second Class,CUST-318,Home Office,Île-de-France,Office Supplies,Paper,111.62,8,0.1,39.62
CMD-2024-10768,2024-09-06,2024-09-07,Second Class,CUST-715,Home Office,Occitanie,Technology,Accessories,87.75,6,0.2,3.09
CMD-2024-10769,2025-11-04,2025-11-08,Same Day,CUST-585,Consumer,Nouvelle-Aquitaine,Furniture,Bookcases,419.39,5,0.1,149.21
CMD-2024-10770,2025-03-13,2025-03-18,First Class,CUST-609,Consumer,Hauts-de-France,Furniture,Tables,26.32,4,0.2,4.85
CMD-2024-10771,2024-04-27,2024-04-30,Standard Class,CUST-434,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Storage,126.14,2,0.0,50.18
CMD-2024-10772,2024-11-01,2024-11-05,Second Class,CUST-509,Consumer,Occitanie,Furniture,Tables,116.65,2,0.0,20.63
CMD-2024-10773,2024-09-24,2024-09-29,Same Day,CUST-153,Home Office,Occitanie,Furniture,Tables,88.74,6,0.0,21.31
CMD-2024-10774,2024-02-23,2024-02-25,First Class,CUST-174,Consumer,Occitanie,Office Supplies,Paper,549.08,7,0.0,91.87
CMD-2024-10775,2024-08-23,2024-08-26,Second Class,CUST-448,Consumer,Île-de-France,Technology,Copiers,320.8,5,0.0,83.88
CMD-2024-10776,2025-01-23,2025-01-28,First Class,CUST-783,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Binders,29.53,2,0.0,13.12
CMD-2024-10777,2025-02-04,2025-02-06,Standard Class,CUST-492,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,290.92,7,0.0,52.83
CMD-2024-10778,2025-09-15,2025-09-17,Second Class,CUST-653,Consumer,Île-de-France,Office Supplies,Paper,179.84,1,0.1,41.13
CMD-2024-10779,2024-10-29,2024-10-31,Standard Class,CUST-256,Consumer,Île-de-France,Furniture,Bookcases,523.49,5,0.0,79.48
CMD-2024-10780,2024-07-25,2024-07-29,Standard Class,CUST-180,Corporate,Île-de-France,Technology,Machines,97.58,7,0.5,-8.41
CMD-2024-10781,2024-08-16,2024-08-19,Standard Class,CUST-307,Corporate,Nouvelle-Aquitaine,Office Supplies,Art,202.81,1,0.2,5.91
CMD-2024-10782,2025-07-31,2025-08-02,Same Day,CUST-185,Home Office,Occitanie,Technology,Machines,167.82,3,0.2,1.49
CMD-2024-10783,2024-03-15,2024-03-20,Standard Class,CUST-546,Consumer,Nouvelle-Aquitaine,Technology,Copiers,162.95,4,0.0,40.92
CMD-2024-10784,2025-03-10,2025-03-12,Standard Class,CUST-276,Consumer,Auvergne-Rhône-Alpes,Furniture,Tables,148.98,2,0.1,43.4
CMD-2024-10785,2024-04-12,2024-04-15,First Class,CUST-610,Home Office,Île-de-France,Furniture,Bookcases,65.65,7,0.1,6.04
CMD-2024-10786,2025-02-25,2025-03-01,Same Day,CUST-718,Consumer,Occitanie,Furniture,Chairs,325.07,5,0.7,-133.62
CMD-2024-10787,2025-12-04,2025-12-06,Same Day,CUST-238,Consumer,Hauts-de-France,Technology,Accessories,147.06,1,0.2,-4.04
CMD-2024-10788,2024-11-01,2024-11-06,Same Day,CUST-201,Consumer,Occitanie,Technology,Machines,715.14,4,0.1,250.67
CMD-2024-10789,2024-04-07,2024-04-10,Same Day,CUST-572,Corporate,Hauts-de-France,Technology,Machines,81.48,8,0.3,4.7
CMD-2024-10790,2024-11-30,2024-12-02,Standard Class,CUST-641,Consumer,Occitanie,Technology,Accessories,267.57,4,0.0,97.92
CMD-2024-10791,2025-03-10,2025-03-14,First Class,CUST-293,Corporate,Île-de-France,Furniture,Tables,636.6,8,0.0,219.89
CMD-2024-10792,2025-03-22,2025-03-23,Standard Class,CUST-585,Consumer,Hauts-de-France,Office Supplies,Envelopes,254.59,8,0.2,3.39
CMD-2024-10793,2024-11-03,2024-11-08,Standard Class,CUST-413,Consumer,Hauts-de-France,Office Supplies,Binders,466.01,2,0.0,153.08
CMD-2024-10794,2024-09-05,2024-09-07,Same Day,CUST-796,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Art,401.59,7,0.0,76.07
CMD-2024-10795,2024-06-14,2024-06-16,Same Day,CUST-346,Home Office,Occitanie,Technology,Accessories,113.22,8,0.2,10.23
CMD-2024-10796,2025-04-25,2025-04-26,Second Class,CUST-729,Consumer,Nouvelle-Aquitaine,Furniture,Tables,216.65,4,0.0,69.48
CMD-2024-10797,2024-11-30,2024-12-03,First Class,CUST-537,Consumer,Nouvelle-Aquitaine,Technology,Accessories,52.38,2,0.1,11.93
CMD-2024-10798,2025-06-25,2025-06-26,Same Day,CUST-172,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,183.71,7,0.5,-48.55
CMD-2024-10799,2024-04-15,2024-04-18,Same Day,CUST-168,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,72.62,8,0.0,11.64
CMD-2024-10800,2025-07-16,2025-07-18,Standard Class,CUST-251,Consumer,Auvergne-Rhône-Alpes,Technology,Phones,314.54,7,0.0,122.5
CMD-2024-10801,2024-03-21,2024-03-22,Standard Class,CUST-193,Home Office,Île-de-France,Technology,Machines,180.2,3,0.0,66.27
CMD-2024-10802,2024-05-12,2024-05-14,Standard Class,CUST-534,Corporate,Île-de-France,Office Supplies,Binders,131.54,2,0.0,22.96
CMD-2024-10803,2024-05-17,2024-05-18,Same Day,CUST-530,Consumer,Île-de-France,Furniture,Chairs,83.87,6,0.0,15.79
CMD-2024-10804,2024-07-02,2024-07-04,First Class,CUST-556,Corporate,Île-de-France,Furniture,Tables,1476.73,8,0.0,616.94
CMD-2024-10805,2025-02-04,2025-02-06,Same Day,CUST-529,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,31.37,1,0.0,11.94
CMD-2024-10806,2024-11-25,2024-11-27,Same Day,CUST-328,Corporate,Auvergne-Rhône-Alpes,Technology,Accessories,24.8,6,0.0,11.13
CMD-2024-10807,2025-05-22,2025-05-26,First Class,CUST-129,Corporate,Île-de-France,Office Supplies,Storage,68.89,7,0.2,3.18
CMD-2024-10808,2024-03-09,2024-03-10,Same Day,CUST-724,Consumer,Île-de-France,Technology,Accessories,794.45,7,0.3,20.93
CMD-2024-10809,2025-06-29,2025-07-03,Same Day,CUST-434,Home Office,Hauts-de-France,Furniture,Chairs,867.42,4,0.2,35.51
CMD-2024-10810,2024-02-22,2024-02-24,First Class,CUST-759,Corporate,Occitanie,Technology,Machines,249.08,4,0.1,61.48
CMD-2024-10811,2025-03-25,2025-03-30,Same Day,CUST-668,Home Office,Hauts-de-France,Furniture,Tables,481.65,4,0.0,88.92
CMD-2024-10812,2024-07-23,2024-07-26,Second Class,CUST-276,Corporate,Occitanie,Technology,Phones,67.96,7,0.2,0.56
CMD-2024-10813,2024-05-05,2024-05-06,Second Class,CUST-667,Home Office,Île-de-France,Office Supplies,Envelopes,801.95,2,0.0,137.59
CMD-2024-10814,2024-02-12,2024-02-13,Standard Class,CUST-508,Corporate,Île-de-France,Office Supplies,Binders,48.89,5,0.0,17.51
CMD-2024-10815,2024-04-20,2024-04-23,Same Day,CUST-336,Corporate,Île-de-France,Office Supplies,Binders,38.45,2,0.3,1.09
CMD-2024-10816,2025-10-24,2025-10-28,First Class,CUST-377,Consumer,Hauts-de-France,Technology,Machines,41.18,1,0.0,13.81
CMD-2024-10817,2024-07-01,2024-07-04,First Class,CUST-176,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Art,202.28,2,0.0,83.7
CMD-2024-10818,2024-04-04,2024-04-09,Second Class,CUST-735,Corporate,Occitanie,Furniture,Chairs,349.08,4,0.3,35.64
CMD-2024-10819,2025-01-08,2025-01-10,Standard Class,CUST-639,Home Office,Hauts-de-France,Furniture,Bookcases,115.49,3,0.5,-18.65
CMD-2024-10820,2025-06-03,2025-06-06,Same Day,CUST-753,Consumer,Île-de-France,Furniture,Tables,853.64,1,0.0,380.13
CMD-2024-10821,2024-12-25,2024-12-28,First Class,CUST-257,Consumer,Auvergne-Rhône-Alpes,Technology,Accessories,140.38,6,0.0,40.27
CMD-2024-10822,2025-11-26,2025-11-28,First Class,CUST-266,Consumer,Hauts-de-France,Technology,Phones,50.87,3,0.1,4.77
CMD-2024-10823,2024-10-07,2024-10-08,Same Day,CUST-284,Consumer,Occitanie,Office Supplies,Art,153.01,1,0.2,40.98
CMD-2024-10824,2024-07-13,2024-07-18,Standard Class,CUST-488,Corporate,Île-de-France,Technology,Machines,265.01,1,0.0,41.57
CMD-2024-10825,2024-07-13,2024-07-16,Second Class,CUST-111,Home Office,Occitanie,Furniture,Tables,407.73,7,0.1,91.73
CMD-2024-10826,2025-10-28,2025-10-31,Same Day,CUST-268,Consumer,Île-de-France,Furniture,Tables,150.06,4,0.5,-31.1
CMD-2024-10827,2024-04-02,2024-04-03,Same Day,CUST-525,Consumer,Île-de-France,Office Supplies,Binders,213.1,7,0.0,64.16
CMD-2024-10828,2025-11-02,2025-11-07,Same Day,CUST-548,Home Office,Nouvelle-Aquitaine,Office Supplies,Paper,83.44,8,0.5,-11.05
CMD-2024-10829,2024-03-01,2024-03-03,Second Class,CUST-593,Consumer,Occitanie,Office Supplies,Binders,243.41,6,0.5,-55.49
CMD-2024-10830,2025-09-25,2025-09-27,First Class,CUST-548,Home Office,Auvergne-Rhône-Alpes,Technology,Accessories,953.67,2,0.0,302.37
CMD-2024-10831,2024-02-20,2024-02-24,Same Day,CUST-205,Corporate,Île-de-France,Technology,Accessories,26.07,7,0.2,5.13
CMD-2024-10832,2025-02-06,2025-02-11,Same Day,CUST-526,Consumer,Auvergne-Rhône-Alpes,Furniture,Furnishings,493.77,8,0.0,113.54
CMD-2024-10833,2024-01-05,2024-01-10,Same Day,CUST-197,Home Office,Hauts-de-France,Technology,Copiers,196.76,6,0.2,16.73
CMD-2024-10834,2025-04-10,2025-04-13,Same Day,CUST-730,Consumer,Île-de-France,Technology,Copiers,78.91,4,0.2,3.98
CMD-2024-10835,2025-08-26,2025-08-30,Standard Class,CUST-325,Corporate,Île-de-France,Furniture,Chairs,696.7,4,0.0,276.01
CMD-2024-10836,2025-11-12,2025-11-14,Standard Class,CUST-546,Home Office,Île-de-France,Furniture,Chairs,160.29,8,0.2,30.05
CMD-2024-10837,2025-06-17,2025-06-22,Standard Class,CUST-763,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Binders,103.66,7,0.3,14.65
CMD-2024-10838,2025-02-08,2025-02-13,First Class,CUST-575,Home Office,Nouvelle-Aquitaine,Technology,Machines,59.06,4,0.0,11.87
CMD-2024-10839,2025-05-27,2025-05-28,Same Day,CUST-302,Consumer,Occitanie,Technology,Accessories,76.67,3,0.0,13.19
CMD-2024-10840,2025-10-06,2025-10-08,Same Day,CUST-774,Home Office,Île-de-France,Technology,Copiers,408.55,6,0.0,75.91
CMD-2024-10841,2024-08-20,2024-08-21,Same Day,CUST-396,Home Office,Occitanie,Office Supplies,Paper,224.66,6,0.1,24.33
CMD-2024-10842,2025-06-07,2025-06-11,Same Day,CUST-733,Home Office,Occitanie,Office Supplies,Envelopes,552.83,1,0.7,-176.95
CMD-2024-10843,2024-12-11,2024-12-16,Second Class,CUST-115,Corporate,Occitanie,Office Supplies,Art,73.06,5,0.3,12.51
CMD-2024-10844,2024-02-15,2024-02-19,Second Class,CUST-477,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Binders,43.41,2,0.0,11.16
CMD-2024-10845,2025-06-29,2025-06-30,Second Class,CUST-435,Home Office,Occitanie,Furniture,Tables,16.34,8,0.1,5.68
CMD-2024-10846,2024-03-18,2024-03-20,Same Day,CUST-717,Home Office,Hauts-de-France,Furniture,Chairs,170.98,4,0.0,27.61
CMD-2024-10847,2025-12-30,2026-01-04,Second Class,CUST-119,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,1418.87,6,0.0,607.36
CMD-2024-10848,2024-03-13,2024-03-15,Second Class,CUST-539,Home Office,Auvergne-Rhône-Alpes,Furniture,Bookcases,276.21,6,0.1,31.58
CMD-2024-10849,2024-09-05,2024-09-09,First Class,CUST-343,Consumer,Hauts-de-France,Furniture,Bookcases,96.12,1,0.1,32.08
CMD-2024-10850,2024-02-16,2024-02-19,First Class,CUST-343,Home Office,Nouvelle-Aquitaine,Furniture,Chairs,475.77,8,0.1,36.57
CMD-2024-10851,2024-04-30,2024-05-02,Second Class,CUST-491,Consumer,Nouvelle-Aquitaine,Office Supplies,Binders,349.84,2,0.5,-5.43
CMD-2024-10852,2024-08-01,2024-08-03,Second Class,CUST-361,Corporate,Île-de-France,Office Supplies,Storage,18.42,5,0.1,2.21
CMD-2024-10853,2024-08-26,2024-08-28,First Class,CUST-319,Corporate,Nouvelle-Aquitaine,Office Supplies,Paper,388.45,5,0.1,58.58
CMD-2024-10854,2024-02-25,2024-03-01,Second Class,CUST-107,Home Office,Île-de-France,Office Supplies,Envelopes,93.63,4,0.0,27.83
CMD-2024-10855,2024-12-15,2024-12-19,Same Day,CUST-545,Home Office,Occitanie,Office Supplies,Envelopes,50.67,5,0.7,-18.53
CMD-2024-10856,2024-04-16,2024-04-20,Second Class,CUST-113,Corporate,Île-de-France,Technology,Copiers,71.45,5,0.2,12.16
CMD-2024-10857,2024-02-17,2024-02-22,Same Day,CUST-486,Corporate,Nouvelle-Aquitaine,Technology,Accessories,154.08,7,0.3,26.57
CMD-2024-10858,2025-07-26,2025-07-28,Second Class,CUST-741,Corporate,Île-de-France,Office Supplies,Paper,136.69,2,0.0,45.37
CMD-2024-10859,2024-12-02,2024-12-04,Standard Class,CUST-121,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Binders,90.0,8,0.1,24.88
CMD-2024-10860,2024-01-26,2024-01-29,Second Class,CUST-324,Consumer,Nouvelle-Aquitaine,Technology,Machines,56.58,2,0.1,4.89
CMD-2024-10861,2024-09-13,2024-09-15,Standard Class,CUST-334,Home Office,Île-de-France,Office Supplies,Art,331.02,7,0.0,112.0
CMD-2024-10862,2024-01-08,2024-01-09,Second Class,CUST-440,Consumer,Nouvelle-Aquitaine,Technology,Copiers,1030.57,4,0.2,109.4
CMD-2024-10863,2025-09-16,2025-09-18,Second Class,CUST-233,Corporate,Hauts-de-France,Technology,Copiers,345.91,6,0.5,-11.85
CMD-2024-10864,2024-09-09,2024-09-12,Same Day,CUST-277,Home Office,Nouvelle-Aquitaine,Office Supplies,Storage,92.2,1,0.0,24.57
CMD-2024-10865,2025-11-22,2025-11-23,First Class,CUST-655,Consumer,Hauts-de-France,Technology,Phones,76.77,4,0.0,27.16
CMD-2024-10866,2025-12-19,2025-12-22,First Class,CUST-619,Home Office,Île-de-France,Technology,Phones,69.0,3,0.2,2.65
CMD-2024-10867,2024-10-29,2024-11-01,Same Day,CUST-638,Consumer,Hauts-de-France,Technology,Copiers,47.34,5,0.0,10.78
CMD-2024-10868,2025-09-30,2025-10-04,First Class,CUST-536,Home Office,Nouvelle-Aquitaine,Office Supplies,Envelopes,191.32,7,0.1,33.07
CMD-2024-10869,2024-02-25,2024-03-01,Standard Class,CUST-150,Corporate,Auvergne-Rhône-Alpes,Furniture,Tables,219.57,1,0.2,13.44
CMD-2024-10870,2025-12-26,2025-12-29,Standard Class,CUST-542,Corporate,Hauts-de-France,Office Supplies,Paper,283.95,6,0.0,64.22
CMD-2024-10871,2025-06-09,2025-06-11,Second Class,CUST-680,Corporate,Nouvelle-Aquitaine,Furniture,Chairs,265.82,6,0.3,-27.94
CMD-2024-10872,2025-04-18,2025-04-22,Standard Class,CUST-380,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,91.07,2,0.1,28.32
CMD-2024-10873,2024-01-28,2024-01-29,First Class,CUST-143,Home Office,Occitanie,Office Supplies,Binders,103.21,3,0.3,-10.39
CMD-2024-10874,2024-03-18,2024-03-23,Standard Class,CUST-786,Home Office,Hauts-de-France,Technology,Phones,266.72,8,0.2,63.0
CMD-2024-10875,2024-08-03,2024-08-07,Second Class,CUST-730,Home Office,Hauts-de-France,Office Supplies,Envelopes,109.59,6,0.3,-9.03
CMD-2024-10876,2025-01-20,2025-01-23,Standard Class,CUST-464,Consumer,Île-de-France,Furniture,Chairs,67.59,3,0.0,11.46
CMD-2024-10877,2024-12-30,2025-01-03,First Class,CUST-368,Corporate,Occitanie,Office Supplies,Envelopes,118.17,5,0.0,37.68
